word,topic,subtopic,subsubtopic,CEFR_level,word_class,link
knocker,Homes and buildings,Houses and homes,parts_of_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/knocker
ladder,Homes and buildings,Houses and homes,house_equipment,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ladder_1
lamp,Homes and buildings,Houses and homes,furniture,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lamp_1
lampshade,Homes and buildings,Houses and homes,furniture,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lampshade
landing,Homes and buildings,Houses and homes,rooms_in_a_house,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landing
landlady,Homes and buildings,Houses and homes,renting_a_home,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landlady
landlord,Homes and buildings,Houses and homes,renting_a_home,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landlord
larder,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/larder
lavatory,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lavatory
lease,Homes and buildings,Houses and homes,renting_a_home,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lease_1
lease,Homes and buildings,Houses and homes,renting_a_home,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/lease_2
leasehold,Homes and buildings,Houses and homes,buying_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/leasehold_3
leaseholder,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/leaseholder
lend,Homes and buildings,Houses and homes,buying_a_home,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/lend
lessee,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lessee
lessor,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lessor
let,Homes and buildings,Houses and homes,renting_a_home,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/let_1
let,Homes and buildings,Houses and homes,renting_a_home,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/let_3
letter box,Homes and buildings,Houses and homes,house_equipment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/letter-box
letting,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/letting
level,Homes and buildings,Houses and homes,parts_of_a_house,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/level_1
library,Homes and buildings,Houses and homes,rooms_in_a_house,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/library
light,Homes and buildings,Houses and homes,house_equipment,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/light_1
lino,Homes and buildings,Houses and homes,interior_decor,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lino
linoleum,Homes and buildings,Houses and homes,interior_decor,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/linoleum
living room,Homes and buildings,Houses and homes,rooms_in_a_house,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/living-room
loan,Homes and buildings,Houses and homes,buying_a_home,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/loan_1
loan,Homes and buildings,Houses and homes,buying_a_home,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/loan_2
lock,Homes and buildings,Houses and homes,house_equipment,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lock_2
lodger,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lodger
lodging,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lodging
loft,Homes and buildings,Houses and homes,rooms_in_a_house,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/loft_1
log cabin,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/log-cabin
loo,Homes and buildings,Houses and homes,rooms_in_a_house,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/loo
lounge,Homes and buildings,Houses and homes,rooms_in_a_house,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lounge_1
lounge chair,Homes and buildings,Houses and homes,furniture,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lounge-chair
mailbox,Homes and buildings,Houses and homes,house_equipment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mailbox
main,Homes and buildings,Houses and homes,house_equipment,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/main_2
maisonette,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/maisonette
man cave,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/man-cave
manor,Homes and buildings,Houses and homes,types_of_house,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/manor
manse,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/manse
mansion,Homes and buildings,Houses and homes,types_of_house,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mansion
mantelpiece,Homes and buildings,Houses and homes,parts_of_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mantelpiece
manufactured home,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/manufactured-home
mat,Homes and buildings,Houses and homes,house_equipment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mat
mews house,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mews-house
mezzanine,Homes and buildings,Houses and homes,parts_of_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mezzanine
mirror,Homes and buildings,Houses and homes,furniture,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mirror_1
mobile home,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mobile-home
mod con,Homes and buildings,Houses and homes,house_equipment,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mod-con
mop,Homes and buildings,Houses and homes,housework,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mop_1
mop,Homes and buildings,Houses and homes,housework,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/mop_2
mortgage,Homes and buildings,Houses and homes,buying_a_home,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mortgage_1
mortgage,Homes and buildings,Houses and homes,buying_a_home,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/mortgage_2
mortgage bond,Homes and buildings,Houses and homes,buying_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mortgage-bond
moulding,Homes and buildings,Houses and homes,interior_decor,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/moulding
move,Homes and buildings,Houses and homes,buying_a_home,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/move_1
move,Homes and buildings,Houses and homes,buying_a_home,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/move_2
mudroom,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mudroom
mural,Homes and buildings,Houses and homes,interior_decor,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mural_2
negative equity,Homes and buildings,Houses and homes,buying_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/negative-equity
new build,Homes and buildings,Houses and homes,types_of_house,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/new-build
notice,Homes and buildings,Houses and homes,renting_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/notice_2
nursery,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/nursery_1
occupancy,Homes and buildings,Houses and homes,buying_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/occupancy
occupation,Homes and buildings,Houses and homes,buying_a_home,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/occupation
occupier,Homes and buildings,Houses and homes,buying_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/occupier
occupy,Homes and buildings,Houses and homes,buying_a_home,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/occupy
offer,Homes and buildings,Houses and homes,buying_a_home,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/offer_2
office,Homes and buildings,Houses and homes,rooms_in_a_house,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/office
open-plan,Homes and buildings,Houses and homes,parts_of_a_house,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/open-plan
ornament,Homes and buildings,Houses and homes,interior_decor,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ornament_1
ornament,Homes and buildings,Houses and homes,interior_decor,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/ornament_2
outdoor,Homes and buildings,Houses and homes,parts_of_a_house,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/outdoor
outdoors,Homes and buildings,Houses and homes,parts_of_a_house,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/outdoors_1
owner-occupier,Homes and buildings,Houses and homes,buying_a_home,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/owner-occupier
pail,Homes and buildings,Houses and homes,housework,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/pail
paint,Homes and buildings,Houses and homes,interior_decor,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/paint_1
paint,Homes and buildings,Houses and homes,interior_decor,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/paint_2
palace,Homes and buildings,Houses and homes,types_of_house,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/palace
panic room,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/panic-room
pantry,Homes and buildings,Houses and homes,rooms_in_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/pantry
paperwork,Homes and buildings,Houses and homes,buying_a_home,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/paperwork
partition,Homes and buildings,Houses and homes,parts_of_a_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/partition_1
passage,Homes and buildings,Houses and homes,rooms_in_a_house,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/passage
pattern,Homes and buildings,Houses and homes,interior_decor,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/pattern_1
patterned,Homes and buildings,Houses and homes,interior_decor,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/patterned
picture,Homes and buildings,Houses and homes,interior_decor,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/picture_1
picture rail,Homes and buildings,Houses and homes,interior_decor,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/picture-rail
pile,Homes and buildings,Houses and homes,types_of_house,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/pile_1
plain,Homes and buildings,Houses and homes,interior_decor,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/plain_1
playroom,Homes and buildings,Houses and homes,rooms_in_a_house,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/playroom
plug,Homes and buildings,Houses and homes,house_equipment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/plug_2
plughole,Homes and buildings,Houses and homes,house_equipment,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/plughole
plunger,Homes and buildings,Houses and homes,house_equipment,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/plunger
